"","pmax","sh","stability","S","CA","CS","CB","N"
"9726",2.17785234899329,4732.93288590604,"bare",0,0.72,0,1045.72,1.66
"9727",2.19127516778523,4732.93288590604,"bare",0,0.72,0,1052.16,1.66
"9728",2.20469798657718,4732.93288590604,"bare",0,0.73,0,1058.61,1.67
"9729",2.21812080536913,4732.93288590604,"bare",0,0.73,0,1065.06,1.67
"9730",2.23154362416107,4732.93288590604,"bare",0,0.73,0,1071.51,1.67
"9731",2.24496644295302,4732.93288590604,"bare",0,0.74,0,1077.96,1.68
"9732",2.25838926174497,4732.93288590604,"bare",0,0.74,0,1084.41,1.68
"9733",2.27181208053691,4732.93288590604,"bare",0,0.75,0,1090.85,1.69
"9734",2.28523489932886,4732.93288590604,"bare",0,0.75,0,1097.3,1.69
"9735",2.29865771812081,4732.93288590604,"bare",0,0.76,0,1103.75,1.69
"9736",2.31208053691275,4732.93288590604,"bare",0,0.76,0,1110.2,1.7
"9737",2.3255033557047,4732.93288590604,"bare",0,0.77,0,1116.65,1.7
"9738",2.33892617449664,4732.93288590604,"bare",0,0.77,0,1123.1,1.71
"9739",2.35234899328859,4732.93288590604,"bare",0,0.77,0,1129.55,1.71
"9740",2.36577181208054,4732.93288590604,"bare",0,0.78,0,1136,1.72
"9741",2.37919463087248,4732.93288590604,"bare",0,0.78,0,1142.44,1.72
"9742",2.39261744966443,4732.93288590604,"bare",0,0.79,0,1148.89,1.72
"9743",2.40604026845638,4732.93288590604,"bare",0,0.79,0,1155.34,1.73
"9744",2.41946308724832,4732.93288590604,"bare",0,0.8,0,1161.79,1.73
"9745",2.43288590604027,4732.93288590604,"bare",0,0.8,0,1168.24,1.74
"9746",2.44630872483221,4732.93288590604,"bare",0,0.81,0,1174.69,1.74
"9747",2.45973154362416,4732.93288590604,"bare",0,0.81,0,1181.14,1.74
"9748",2.47315436241611,4732.93288590604,"bare",0,0.81,0,1187.59,1.75
"9749",2.48657718120805,4732.93288590604,"bare",0,0.82,0,1194.04,1.75
"9750",2.5,4732.93288590604,"bare",0,0.82,0,1200.49,1.76
"9751",0.5,4806.66308724832,"seagrass",158.39,0.17,3.25,5010.68,0.03
"9752",0.513422818791946,4806.66308724832,"seagrass",158.87,0.17,3.26,5031.36,0.03
"9753",0.526845637583893,4806.66308724832,"seagrass",159.34,0.18,3.27,5051.81,0.03
"9754",0.540268456375839,4806.66308724832,"seagrass",159.79,0.18,3.28,5072.01,0.04
"9755",0.553691275167785,4806.66308724832,"seagrass",160.24,0.19,3.28,5091.93,0.04
"9756",0.567114093959732,4806.66308724832,"seagrass",160.68,0.19,3.29,5111.53,0.04
"9757",0.580536912751678,4806.66308724832,"seagrass",161.1,0.2,3.3,5130.8,0.04
"9758",0.593959731543624,4806.66308724832,"seagrass",161.52,0.2,3.31,5149.7,0.04
"9759",0.60738255033557,4806.66308724832,"seagrass",161.92,0.2,3.32,5168.18,0.04
"9760",0.620805369127517,4806.66308724832,"seagrass",162.3,0.21,3.33,5186.21,0.04
"9761",0.634228187919463,4806.66308724832,"seagrass",162.67,0.21,3.33,5203.72,0.05
"9762",0.647651006711409,4806.66308724832,"seagrass",163.02,0.22,3.34,5220.66,0.05
"9763",0.661073825503356,4806.66308724832,"seagrass",163.34,0.22,3.35,5236.96,0.05
"9764",0.674496644295302,4806.66308724832,"seagrass",163.64,0.23,3.35,5252.54,0.05
"9765",0.687919463087248,4806.66308724832,"seagrass",163.92,0.23,3.36,5267.29,0.05
"9766",0.701342281879195,4806.66308724832,"seagrass",164.16,0.24,3.36,5281.11,0.06
"9767",0.714765100671141,4806.66308724832,"seagrass",164.37,0.24,3.37,5293.86,0.06
"9768",0.728187919463087,4806.66308724832,"seagrass",164.53,0.25,3.37,5305.37,0.06
"9769",0.741610738255034,4806.66308724832,"seagrass",164.65,0.25,3.37,5315.44,0.07
"9770",0.75503355704698,4806.66308724832,"seagrass",164.71,0.25,3.37,5323.83,0.07
"9771",0.768456375838926,4806.66308724832,"seagrass",164.7,0.26,3.37,5330.22,0.07
"9772",0.781879194630873,4806.66308724832,"seagrass",164.61,0.26,3.37,5334.24,0.08
"9773",0.795302013422819,4806.66308724832,"seagrass",164.42,0.27,3.37,5335.39,0.08
"9774",0.808724832214765,4806.66308724832,"seagrass",164.12,0.27,3.36,5333.03,0.09
"9775",0.822147651006711,4806.66308724832,"seagrass",163.67,0.28,3.35,5326.31,0.1
"9776",0.835570469798658,4806.66308724832,"seagrass",163.03,0.28,3.34,5314.07,0.11
"9777",0.848993288590604,4806.66308724832,"seagrass",162.15,0.29,3.32,5294.73,0.12
"9778",0.86241610738255,4806.66308724832,"seagrass",160.96,0.29,3.3,5265.98,0.13
"9779",0.875838926174497,4806.66308724832,"seagrass",159.33,0.29,3.27,5224.37,0.14
"9780",0.889261744966443,4806.66308724832,"seagrass",157.09,0.3,3.22,5164.48,0.16
"9781",0.902684563758389,4806.66308724832,"seagrass",153.93,0.3,3.16,5077.17,0.19
"9782",0.916107382550336,4806.66308724832,"seagrass",149.27,0.31,3.06,4945.52,0.22
"9783",0.929530201342282,4806.66308724832,"seagrass",141.91,0.31,2.92,4733.16,0.28
"9784",0.942953020134228,4806.66308724832,"seagrass",128.44,0.32,2.64,4337.95,0.38
"9785",0.956375838926175,4806.66308724832,"bistable",85.19,0.32,1.76,3047.68,0.68
"9786",0.969798657718121,4806.66308724832,"bare",0,0.32,0,465.53,1.29
"9787",0.983221476510067,4806.66308724832,"bare",0,0.32,0,471.98,1.3
"9788",0.996644295302013,4806.66308724832,"bare",0,0.33,0,478.42,1.3
"9789",1.01006711409396,4806.66308724832,"bare",0,0.33,0,484.87,1.31
"9790",1.02348993288591,4806.66308724832,"bare",0,0.34,0,491.31,1.31
"9791",1.03691275167785,4806.66308724832,"bare",0,0.34,0,497.76,1.31
"9792",1.0503355704698,4806.66308724832,"bare",0,0.35,0,504.2,1.32
"9793",1.06375838926175,4806.66308724832,"bare",0,0.35,0,510.65,1.32
"9794",1.07718120805369,4806.66308724832,"bare",0,0.35,0,517.09,1.33
"9795",1.09060402684564,4806.66308724832,"bare",0,0.36,0,523.54,1.33
"9796",1.10402684563758,4806.66308724832,"bare",0,0.36,0,529.98,1.33
"9797",1.11744966442953,4806.66308724832,"bare",0,0.37,0,536.43,1.34
"9798",1.13087248322148,4806.66308724832,"bare",0,0.37,0,542.87,1.34
"9799",1.14429530201342,4806.66308724832,"bare",0,0.38,0,549.32,1.35
"9800",1.15771812080537,4806.66308724832,"bare",0,0.38,0,555.76,1.35
"9801",1.17114093959732,4806.66308724832,"bare",0,0.39,0,562.21,1.35
"9802",1.18456375838926,4806.66308724832,"bare",0,0.39,0,568.65,1.36
"9803",1.19798657718121,4806.66308724832,"bare",0,0.39,0,575.1,1.36
"9804",1.21140939597315,4806.66308724832,"bare",0,0.4,0,581.54,1.37
"9805",1.2248322147651,4806.66308724832,"bare",0,0.4,0,587.99,1.37
"9806",1.23825503355705,4806.66308724832,"bare",0,0.41,0,594.43,1.37
"9807",1.25167785234899,4806.66308724832,"bare",0,0.41,0,600.88,1.38
"9808",1.26510067114094,4806.66308724832,"bare",0,0.42,0,607.33,1.38
"9809",1.27852348993289,4806.66308724832,"bare",0,0.42,0,613.77,1.39
"9810",1.29194630872483,4806.66308724832,"bare",0,0.43,0,620.22,1.39
"9811",1.30536912751678,4806.66308724832,"bare",0,0.43,0,626.66,1.39
"9812",1.31879194630872,4806.66308724832,"bare",0,0.43,0,633.11,1.4
"9813",1.33221476510067,4806.66308724832,"bare",0,0.44,0,639.55,1.4
"9814",1.34563758389262,4806.66308724832,"bare",0,0.44,0,646,1.41
"9815",1.35906040268456,4806.66308724832,"bare",0,0.45,0,652.45,1.41
"9816",1.37248322147651,4806.66308724832,"bare",0,0.45,0,658.89,1.41
"9817",1.38590604026846,4806.66308724832,"bare",0,0.46,0,665.34,1.42
"9818",1.3993288590604,4806.66308724832,"bare",0,0.46,0,671.78,1.42
"9819",1.41275167785235,4806.66308724832,"bare",0,0.47,0,678.23,1.43
"9820",1.4261744966443,4806.66308724832,"bare",0,0.47,0,684.68,1.43
"9821",1.43959731543624,4806.66308724832,"bare",0,0.47,0,691.12,1.44
"9822",1.45302013422819,4806.66308724832,"bare",0,0.48,0,697.57,1.44
"9823",1.46644295302013,4806.66308724832,"bare",0,0.48,0,704.01,1.44
"9824",1.47986577181208,4806.66308724832,"bare",0,0.49,0,710.46,1.45
"9825",1.49328859060403,4806.66308724832,"bare",0,0.49,0,716.91,1.45
"9826",1.50671140939597,4806.66308724832,"bare",0,0.5,0,723.35,1.46
"9827",1.52013422818792,4806.66308724832,"bare",0,0.5,0,729.8,1.46
"9828",1.53355704697987,4806.66308724832,"bare",0,0.5,0,736.25,1.46
"9829",1.54697986577181,4806.66308724832,"bare",0,0.51,0,742.69,1.47
"9830",1.56040268456376,4806.66308724832,"bare",0,0.51,0,749.14,1.47
"9831",1.5738255033557,4806.66308724832,"bare",0,0.52,0,755.58,1.48
"9832",1.58724832214765,4806.66308724832,"bare",0,0.52,0,762.03,1.48
"9833",1.6006711409396,4806.66308724832,"bare",0,0.53,0,768.48,1.48
"9834",1.61409395973154,4806.66308724832,"bare",0,0.53,0,774.92,1.49
"9835",1.62751677852349,4806.66308724832,"bare",0,0.54,0,781.37,1.49
"9836",1.64093959731544,4806.66308724832,"bare",0,0.54,0,787.82,1.5
"9837",1.65436241610738,4806.66308724832,"bare",0,0.54,0,794.26,1.5
"9838",1.66778523489933,4806.66308724832,"bare",0,0.55,0,800.71,1.5
"9839",1.68120805369128,4806.66308724832,"bare",0,0.55,0,807.16,1.51
"9840",1.69463087248322,4806.66308724832,"bare",0,0.56,0,813.6,1.51
"9841",1.70805369127517,4806.66308724832,"bare",0,0.56,0,820.05,1.52
"9842",1.72147651006711,4806.66308724832,"bare",0,0.57,0,826.5,1.52
"9843",1.73489932885906,4806.66308724832,"bare",0,0.57,0,832.95,1.52
"9844",1.74832214765101,4806.66308724832,"bare",0,0.58,0,839.39,1.53
"9845",1.76174496644295,4806.66308724832,"bare",0,0.58,0,845.84,1.53
"9846",1.7751677852349,4806.66308724832,"bare",0,0.58,0,852.29,1.54
"9847",1.78859060402685,4806.66308724832,"bare",0,0.59,0,858.73,1.54
"9848",1.80201342281879,4806.66308724832,"bare",0,0.59,0,865.18,1.54
"9849",1.81543624161074,4806.66308724832,"bare",0,0.6,0,871.63,1.55
"9850",1.82885906040268,4806.66308724832,"bare",0,0.6,0,878.07,1.55
"9851",1.84228187919463,4806.66308724832,"bare",0,0.61,0,884.52,1.56
"9852",1.85570469798658,4806.66308724832,"bare",0,0.61,0,890.97,1.56
"9853",1.86912751677852,4806.66308724832,"bare",0,0.62,0,897.42,1.56
"9854",1.88255033557047,4806.66308724832,"bare",0,0.62,0,903.86,1.57
"9855",1.89597315436242,4806.66308724832,"bare",0,0.62,0,910.31,1.57
"9856",1.90939597315436,4806.66308724832,"bare",0,0.63,0,916.76,1.58
"9857",1.92281879194631,4806.66308724832,"bare",0,0.63,0,923.21,1.58
"9858",1.93624161073825,4806.66308724832,"bare",0,0.64,0,929.65,1.59
"9859",1.9496644295302,4806.66308724832,"bare",0,0.64,0,936.1,1.59
"9860",1.96308724832215,4806.66308724832,"bare",0,0.65,0,942.55,1.59
"9861",1.97651006711409,4806.66308724832,"bare",0,0.65,0,949,1.6
"9862",1.98993288590604,4806.66308724832,"bare",0,0.66,0,955.44,1.6
"9863",2.00335570469799,4806.66308724832,"bare",0,0.66,0,961.89,1.61
"9864",2.01677852348993,4806.66308724832,"bare",0,0.66,0,968.34,1.61
"9865",2.03020134228188,4806.66308724832,"bare",0,0.67,0,974.79,1.61
"9866",2.04362416107383,4806.66308724832,"bare",0,0.67,0,981.24,1.62
"9867",2.05704697986577,4806.66308724832,"bare",0,0.68,0,987.68,1.62
"9868",2.07046979865772,4806.66308724832,"bare",0,0.68,0,994.13,1.63
"9869",2.08389261744966,4806.66308724832,"bare",0,0.69,0,1000.58,1.63
"9870",2.09731543624161,4806.66308724832,"bare",0,0.69,0,1007.03,1.63
"9871",2.11073825503356,4806.66308724832,"bare",0,0.69,0,1013.48,1.64
"9872",2.1241610738255,4806.66308724832,"bare",0,0.7,0,1019.92,1.64
"9873",2.13758389261745,4806.66308724832,"bare",0,0.7,0,1026.37,1.65
"9874",2.1510067114094,4806.66308724832,"bare",0,0.71,0,1032.82,1.65
"9875",2.16442953020134,4806.66308724832,"bare",0,0.71,0,1039.27,1.65
"9876",2.17785234899329,4806.66308724832,"bare",0,0.72,0,1045.72,1.66
"9877",2.19127516778523,4806.66308724832,"bare",0,0.72,0,1052.16,1.66
"9878",2.20469798657718,4806.66308724832,"bare",0,0.73,0,1058.61,1.67
"9879",2.21812080536913,4806.66308724832,"bare",0,0.73,0,1065.06,1.67
"9880",2.23154362416107,4806.66308724832,"bare",0,0.73,0,1071.51,1.67
"9881",2.24496644295302,4806.66308724832,"bare",0,0.74,0,1077.96,1.68
"9882",2.25838926174497,4806.66308724832,"bare",0,0.74,0,1084.41,1.68
"9883",2.27181208053691,4806.66308724832,"bare",0,0.75,0,1090.85,1.69
"9884",2.28523489932886,4806.66308724832,"bare",0,0.75,0,1097.3,1.69
"9885",2.29865771812081,4806.66308724832,"bare",0,0.76,0,1103.75,1.69
"9886",2.31208053691275,4806.66308724832,"bare",0,0.76,0,1110.2,1.7
"9887",2.3255033557047,4806.66308724832,"bare",0,0.77,0,1116.65,1.7
"9888",2.33892617449664,4806.66308724832,"bare",0,0.77,0,1123.1,1.71
"9889",2.35234899328859,4806.66308724832,"bare",0,0.77,0,1129.55,1.71
"9890",2.36577181208054,4806.66308724832,"bare",0,0.78,0,1136,1.72
"9891",2.37919463087248,4806.66308724832,"bare",0,0.78,0,1142.44,1.72
"9892",2.39261744966443,4806.66308724832,"bare",0,0.79,0,1148.89,1.72
"9893",2.40604026845638,4806.66308724832,"bare",0,0.79,0,1155.34,1.73
"9894",2.41946308724832,4806.66308724832,"bare",0,0.8,0,1161.79,1.73
"9895",2.43288590604027,4806.66308724832,"bare",0,0.8,0,1168.24,1.74
"9896",2.44630872483221,4806.66308724832,"bare",0,0.81,0,1174.69,1.74
"9897",2.45973154362416,4806.66308724832,"bare",0,0.81,0,1181.14,1.74
"9898",2.47315436241611,4806.66308724832,"bare",0,0.81,0,1187.59,1.75
"9899",2.48657718120805,4806.66308724832,"bare",0,0.82,0,1194.04,1.75
"9900",2.5,4806.66308724832,"bare",0,0.82,0,1200.49,1.76
"9901",0.5,4880.3932885906,"seagrass",158.31,0.17,3.25,5009.22,0.03
"9902",0.513422818791946,4880.3932885906,"seagrass",158.78,0.17,3.26,5029.89,0.03
"9903",0.526845637583893,4880.3932885906,"seagrass",159.25,0.18,3.27,5050.31,0.04
"9904",0.540268456375839,4880.3932885906,"seagrass",159.7,0.18,3.27,5070.48,0.04
"9905",0.553691275167785,4880.3932885906,"seagrass",160.15,0.19,3.28,5090.37,0.04
"9906",0.567114093959732,4880.3932885906,"seagrass",160.59,0.19,3.29,5109.95,0.04
"9907",0.580536912751678,4880.3932885906,"seagrass",161.01,0.2,3.3,5129.19,0.04
"9908",0.593959731543624,4880.3932885906,"seagrass",161.42,0.2,3.31,5148.06,0.04
"9909",0.60738255033557,4880.3932885906,"seagrass",161.82,0.2,3.32,5166.51,0.04
"9910",0.620805369127517,4880.3932885906,"seagrass",162.21,0.21,3.32,5184.51,0.04
"9911",0.634228187919463,4880.3932885906,"seagrass",162.57,0.21,3.33,5201.99,0.05
"9912",0.647651006711409,4880.3932885906,"seagrass",162.92,0.22,3.34,5218.89,0.05
"9913",0.661073825503356,4880.3932885906,"seagrass",163.24,0.22,3.34,5235.15,0.05
"9914",0.674496644295302,4880.3932885906,"seagrass",163.54,0.23,3.35,5250.69,0.05
"9915",0.687919463087248,4880.3932885906,"seagrass",163.82,0.23,3.36,5265.4,0.05
"9916",0.701342281879195,4880.3932885906,"seagrass",164.06,0.24,3.36,5279.18,0.06
"9917",0.714765100671141,4880.3932885906,"seagrass",164.26,0.24,3.37,5291.87,0.06
"9918",0.728187919463087,4880.3932885906,"seagrass",164.42,0.25,3.37,5303.33,0.06
"9919",0.741610738255034,4880.3932885906,"seagrass",164.54,0.25,3.37,5313.34,0.07
"9920",0.75503355704698,4880.3932885906,"seagrass",164.59,0.25,3.37,5321.66,0.07
"9921",0.768456375838926,4880.3932885906,"seagrass",164.58,0.26,3.37,5327.98,0.07
"9922",0.781879194630873,4880.3932885906,"seagrass",164.49,0.26,3.37,5331.91,0.08
"9923",0.795302013422819,4880.3932885906,"seagrass",164.3,0.27,3.37,5332.95,0.08
"9924",0.808724832214765,4880.3932885906,"seagrass",163.99,0.27,3.36,5330.46,0.09
"9925",0.822147651006711,4880.3932885906,"seagrass",163.54,0.28,3.35,5323.59,0.1
"9926",0.835570469798658,4880.3932885906,"seagrass",162.9,0.28,3.34,5311.17,0.11
"9927",0.848993288590604,4880.3932885906,"seagrass",162.01,0.29,3.32,5291.6,0.12
"9928",0.86241610738255,4880.3932885906,"seagrass",160.81,0.29,3.3,5262.54,0.13
"9929",0.875838926174497,4880.3932885906,"seagrass",159.17,0.29,3.26,5220.52,0.14
"9930",0.889261744966443,4880.3932885906,"seagrass",156.91,0.3,3.22,5160.05,0.16
"9931",0.902684563758389,4880.3932885906,"seagrass",153.72,0.3,3.15,5071.88,0.19
"9932",0.916107382550336,4880.3932885906,"seagrass",149.02,0.31,3.06,4938.82,0.23
"9933",0.929530201342282,4880.3932885906,"seagrass",141.58,0.31,2.91,4723.9,0.28
"9934",0.942953020134228,4880.3932885906,"seagrass",127.9,0.32,2.63,4322.64,0.38
"9935",0.956375838926175,4880.3932885906,"bistable",83.04,0.32,1.72,2983.06,0.7
"9936",0.969798657718121,4880.3932885906,"bare",0,0.32,0,465.53,1.29
"9937",0.983221476510067,4880.3932885906,"bare",0,0.32,0,471.98,1.3
"9938",0.996644295302013,4880.3932885906,"bare",0,0.33,0,478.42,1.3
"9939",1.01006711409396,4880.3932885906,"bare",0,0.33,0,484.87,1.31
"9940",1.02348993288591,4880.3932885906,"bare",0,0.34,0,491.31,1.31
"9941",1.03691275167785,4880.3932885906,"bare",0,0.34,0,497.76,1.31
"9942",1.0503355704698,4880.3932885906,"bare",0,0.35,0,504.2,1.32
"9943",1.06375838926175,4880.3932885906,"bare",0,0.35,0,510.65,1.32
"9944",1.07718120805369,4880.3932885906,"bare",0,0.35,0,517.09,1.33
"9945",1.09060402684564,4880.3932885906,"bare",0,0.36,0,523.54,1.33
"9946",1.10402684563758,4880.3932885906,"bare",0,0.36,0,529.98,1.33
"9947",1.11744966442953,4880.3932885906,"bare",0,0.37,0,536.43,1.34
"9948",1.13087248322148,4880.3932885906,"bare",0,0.37,0,542.87,1.34
"9949",1.14429530201342,4880.3932885906,"bare",0,0.38,0,549.32,1.35
"9950",1.15771812080537,4880.3932885906,"bare",0,0.38,0,555.76,1.35
"9951",1.17114093959732,4880.3932885906,"bare",0,0.39,0,562.21,1.35
"9952",1.18456375838926,4880.3932885906,"bare",0,0.39,0,568.65,1.36
"9953",1.19798657718121,4880.3932885906,"bare",0,0.39,0,575.1,1.36
"9954",1.21140939597315,4880.3932885906,"bare",0,0.4,0,581.54,1.37
"9955",1.2248322147651,4880.3932885906,"bare",0,0.4,0,587.99,1.37
"9956",1.23825503355705,4880.3932885906,"bare",0,0.41,0,594.43,1.37
"9957",1.25167785234899,4880.3932885906,"bare",0,0.41,0,600.88,1.38
"9958",1.26510067114094,4880.3932885906,"bare",0,0.42,0,607.33,1.38
"9959",1.27852348993289,4880.3932885906,"bare",0,0.42,0,613.77,1.39
"9960",1.29194630872483,4880.3932885906,"bare",0,0.43,0,620.22,1.39
"9961",1.30536912751678,4880.3932885906,"bare",0,0.43,0,626.66,1.39
"9962",1.31879194630872,4880.3932885906,"bare",0,0.43,0,633.11,1.4
"9963",1.33221476510067,4880.3932885906,"bare",0,0.44,0,639.55,1.4
"9964",1.34563758389262,4880.3932885906,"bare",0,0.44,0,646,1.41
"9965",1.35906040268456,4880.3932885906,"bare",0,0.45,0,652.45,1.41
"9966",1.37248322147651,4880.3932885906,"bare",0,0.45,0,658.89,1.41
"9967",1.38590604026846,4880.3932885906,"bare",0,0.46,0,665.34,1.42
"9968",1.3993288590604,4880.3932885906,"bare",0,0.46,0,671.78,1.42
"9969",1.41275167785235,4880.3932885906,"bare",0,0.47,0,678.23,1.43
"9970",1.4261744966443,4880.3932885906,"bare",0,0.47,0,684.68,1.43
"9971",1.43959731543624,4880.3932885906,"bare",0,0.47,0,691.12,1.44
"9972",1.45302013422819,4880.3932885906,"bare",0,0.48,0,697.57,1.44
"9973",1.46644295302013,4880.3932885906,"bare",0,0.48,0,704.01,1.44
"9974",1.47986577181208,4880.3932885906,"bare",0,0.49,0,710.46,1.45
"9975",1.49328859060403,4880.3932885906,"bare",0,0.49,0,716.91,1.45
"9976",1.50671140939597,4880.3932885906,"bare",0,0.5,0,723.35,1.46
"9977",1.52013422818792,4880.3932885906,"bare",0,0.5,0,729.8,1.46
"9978",1.53355704697987,4880.3932885906,"bare",0,0.5,0,736.25,1.46
"9979",1.54697986577181,4880.3932885906,"bare",0,0.51,0,742.69,1.47
"9980",1.56040268456376,4880.3932885906,"bare",0,0.51,0,749.14,1.47
"9981",1.5738255033557,4880.3932885906,"bare",0,0.52,0,755.58,1.48
"9982",1.58724832214765,4880.3932885906,"bare",0,0.52,0,762.03,1.48
"9983",1.6006711409396,4880.3932885906,"bare",0,0.53,0,768.48,1.48
"9984",1.61409395973154,4880.3932885906,"bare",0,0.53,0,774.92,1.49
"9985",1.62751677852349,4880.3932885906,"bare",0,0.54,0,781.37,1.49
"9986",1.64093959731544,4880.3932885906,"bare",0,0.54,0,787.82,1.5
"9987",1.65436241610738,4880.3932885906,"bare",0,0.54,0,794.26,1.5
"9988",1.66778523489933,4880.3932885906,"bare",0,0.55,0,800.71,1.5
"9989",1.68120805369128,4880.3932885906,"bare",0,0.55,0,807.16,1.51
"9990",1.69463087248322,4880.3932885906,"bare",0,0.56,0,813.6,1.51
"9991",1.70805369127517,4880.3932885906,"bare",0,0.56,0,820.05,1.52
"9992",1.72147651006711,4880.3932885906,"bare",0,0.57,0,826.5,1.52
"9993",1.73489932885906,4880.3932885906,"bare",0,0.57,0,832.95,1.52
"9994",1.74832214765101,4880.3932885906,"bare",0,0.58,0,839.39,1.53
"9995",1.76174496644295,4880.3932885906,"bare",0,0.58,0,845.84,1.53
"9996",1.7751677852349,4880.3932885906,"bare",0,0.58,0,852.29,1.54
"9997",1.78859060402685,4880.3932885906,"bare",0,0.59,0,858.73,1.54
"9998",1.80201342281879,4880.3932885906,"bare",0,0.59,0,865.18,1.54
"9999",1.81543624161074,4880.3932885906,"bare",0,0.6,0,871.63,1.55
"10000",1.82885906040268,4880.3932885906,"bare",0,0.6,0,878.07,1.55
"10001",1.84228187919463,4880.3932885906,"bare",0,0.61,0,884.52,1.56
"10002",1.85570469798658,4880.3932885906,"bare",0,0.61,0,890.97,1.56
"10003",1.86912751677852,4880.3932885906,"bare",0,0.62,0,897.42,1.56
"10004",1.88255033557047,4880.3932885906,"bare",0,0.62,0,903.86,1.57
"10005",1.89597315436242,4880.3932885906,"bare",0,0.62,0,910.31,1.57
"10006",1.90939597315436,4880.3932885906,"bare",0,0.63,0,916.76,1.58
"10007",1.92281879194631,4880.3932885906,"bare",0,0.63,0,923.21,1.58
"10008",1.93624161073825,4880.3932885906,"bare",0,0.64,0,929.65,1.59
"10009",1.9496644295302,4880.3932885906,"bare",0,0.64,0,936.1,1.59
"10010",1.96308724832215,4880.3932885906,"bare",0,0.65,0,942.55,1.59
"10011",1.97651006711409,4880.3932885906,"bare",0,0.65,0,949,1.6
"10012",1.98993288590604,4880.3932885906,"bare",0,0.66,0,955.44,1.6
"10013",2.00335570469799,4880.3932885906,"bare",0,0.66,0,961.89,1.61
"10014",2.01677852348993,4880.3932885906,"bare",0,0.66,0,968.34,1.61
"10015",2.03020134228188,4880.3932885906,"bare",0,0.67,0,974.79,1.61
"10016",2.04362416107383,4880.3932885906,"bare",0,0.67,0,981.24,1.62
"10017",2.05704697986577,4880.3932885906,"bare",0,0.68,0,987.68,1.62
"10018",2.07046979865772,4880.3932885906,"bare",0,0.68,0,994.13,1.63
"10019",2.08389261744966,4880.3932885906,"bare",0,0.69,0,1000.58,1.63
"10020",2.09731543624161,4880.3932885906,"bare",0,0.69,0,1007.03,1.63
"10021",2.11073825503356,4880.3932885906,"bare",0,0.69,0,1013.48,1.64
"10022",2.1241610738255,4880.3932885906,"bare",0,0.7,0,1019.92,1.64
"10023",2.13758389261745,4880.3932885906,"bare",0,0.7,0,1026.37,1.65
"10024",2.1510067114094,4880.3932885906,"bare",0,0.71,0,1032.82,1.65
"10025",2.16442953020134,4880.3932885906,"bare",0,0.71,0,1039.27,1.65
"10026",2.17785234899329,4880.3932885906,"bare",0,0.72,0,1045.72,1.66
"10027",2.19127516778523,4880.3932885906,"bare",0,0.72,0,1052.16,1.66
"10028",2.20469798657718,4880.3932885906,"bare",0,0.73,0,1058.61,1.67
"10029",2.21812080536913,4880.3932885906,"bare",0,0.73,0,1065.06,1.67
"10030",2.23154362416107,4880.3932885906,"bare",0,0.73,0,1071.51,1.67
"10031",2.24496644295302,4880.3932885906,"bare",0,0.74,0,1077.96,1.68
"10032",2.25838926174497,4880.3932885906,"bare",0,0.74,0,1084.41,1.68
"10033",2.27181208053691,4880.3932885906,"bare",0,0.75,0,1090.85,1.69
"10034",2.28523489932886,4880.3932885906,"bare",0,0.75,0,1097.3,1.69
"10035",2.29865771812081,4880.3932885906,"bare",0,0.76,0,1103.75,1.69
"10036",2.31208053691275,4880.3932885906,"bare",0,0.76,0,1110.2,1.7
"10037",2.3255033557047,4880.3932885906,"bare",0,0.77,0,1116.65,1.7
"10038",2.33892617449664,4880.3932885906,"bare",0,0.77,0,1123.1,1.71
"10039",2.35234899328859,4880.3932885906,"bare",0,0.77,0,1129.55,1.71
"10040",2.36577181208054,4880.3932885906,"bare",0,0.78,0,1136,1.72
"10041",2.37919463087248,4880.3932885906,"bare",0,0.78,0,1142.44,1.72
"10042",2.39261744966443,4880.3932885906,"bare",0,0.79,0,1148.89,1.72
"10043",2.40604026845638,4880.3932885906,"bare",0,0.79,0,1155.34,1.73
"10044",2.41946308724832,4880.3932885906,"bare",0,0.8,0,1161.79,1.73
"10045",2.43288590604027,4880.3932885906,"bare",0,0.8,0,1168.24,1.74
"10046",2.44630872483221,4880.3932885906,"bare",0,0.81,0,1174.69,1.74
"10047",2.45973154362416,4880.3932885906,"bare",0,0.81,0,1181.14,1.74
"10048",2.47315436241611,4880.3932885906,"bare",0,0.81,0,1187.59,1.75
"10049",2.48657718120805,4880.3932885906,"bare",0,0.82,0,1194.04,1.75
"10050",2.5,4880.3932885906,"bare",0,0.82,0,1200.49,1.76
"10051",0.5,4954.12348993289,"seagrass",158.22,0.17,3.25,5007.82,0.03
"10052",0.513422818791946,4954.12348993289,"seagrass",158.7,0.17,3.25,5028.46,0.03
"10053",0.526845637583893,4954.12348993289,"seagrass",159.16,0.18,3.26,5048.86,0.04
"10054",0.540268456375839,4954.12348993289,"seagrass",159.62,0.18,3.27,5069.01,0.04
"10055",0.553691275167785,4954.12348993289,"seagrass",160.06,0.19,3.28,5088.87,0.04
"10056",0.567114093959732,4954.12348993289,"seagrass",160.5,0.19,3.29,5108.42,0.04
"10057",0.580536912751678,4954.12348993289,"seagrass",160.92,0.2,3.3,5127.64,0.04
"10058",0.593959731543624,4954.12348993289,"seagrass",161.33,0.2,3.31,5146.47,0.04
"10059",0.60738255033557,4954.12348993289,"seagrass",161.73,0.2,3.32,5164.9,0.04
