"","ma","nr","stability","S","CA","CS","CB","N"
"8902",0.00205369127516779,0.0486577181208054,"bistable",107.13,0.55,1.13,2432.85,0.09
"8903",0.00209395973154362,0.0486577181208054,"bistable",104.74,0.54,1.11,2396.14,0.1
"8904",0.00213422818791946,0.0486577181208054,"bistable",102.42,0.54,1.09,2360.25,0.1
"8905",0.0021744966442953,0.0486577181208054,"bistable",100.17,0.53,1.08,2325.11,0.11
"8906",0.00221476510067114,0.0486577181208054,"bistable",97.97,0.53,1.06,2290.67,0.11
"8907",0.00225503355704698,0.0486577181208054,"bistable",95.82,0.52,1.04,2256.86,0.11
"8908",0.00229530201342282,0.0486577181208054,"bistable",93.71,0.52,1.02,2223.61,0.12
"8909",0.00233557046979866,0.0486577181208054,"bistable",91.66,0.52,1,2190.87,0.12
"8910",0.0023758389261745,0.0486577181208054,"bistable",89.64,0.51,0.98,2158.56,0.13
"8911",0.00241610738255034,0.0486577181208054,"bistable",87.65,0.51,0.97,2126.61,0.13
"8912",0.00245637583892617,0.0486577181208054,"bistable",85.7,0.5,0.95,2094.96,0.14
"8913",0.00249664429530201,0.0486577181208054,"bistable",83.76,0.5,0.93,2063.51,0.15
"8914",0.00253691275167785,0.0486577181208054,"bistable",81.85,0.49,0.92,2032.18,0.15
"8915",0.00257718120805369,0.0486577181208054,"bistable",79.95,0.49,0.9,2000.87,0.16
"8916",0.00261744966442953,0.0486577181208054,"bistable",78.05,0.48,0.88,1969.46,0.17
"8917",0.00265771812080537,0.0486577181208054,"bistable",76.16,0.48,0.87,1937.82,0.18
"8918",0.00269798657718121,0.0486577181208054,"bistable",74.25,0.47,0.85,1905.78,0.19
"8919",0.00273825503355705,0.0486577181208054,"bistable",72.32,0.47,0.83,1873.15,0.2
"8920",0.00277852348993289,0.0486577181208054,"bistable",70.35,0.46,0.81,1839.66,0.21
"8921",0.00281879194630873,0.0486577181208054,"bistable",68.33,0.46,0.8,1804.99,0.23
"8922",0.00285906040268456,0.0486577181208054,"bistable",66.22,0.45,0.78,1768.65,0.24
"8923",0.0028993288590604,0.0486577181208054,"bistable",64,0.45,0.76,1729.99,0.26
"8924",0.00293959731543624,0.0486577181208054,"bistable",61.61,0.44,0.73,1687.93,0.28
"8925",0.00297986577181208,0.0486577181208054,"bistable",58.95,0.43,0.71,1640.65,0.31
"8926",0.00302013422818792,0.0486577181208054,"bistable",55.83,0.42,0.68,1584.37,0.34
"8927",0.00306040268456376,0.0486577181208054,"bistable",51.67,0.41,0.64,1508.14,0.39
"8928",0.0031006711409396,0.0486577181208054,"bare",0,0.16,0,236.3,1.15
"8929",0.00314093959731544,0.0486577181208054,"bare",0,0.16,0,236.26,1.15
"8930",0.00318120805369128,0.0486577181208054,"bare",0,0.16,0,236.21,1.15
"8931",0.00322147651006711,0.0486577181208054,"bare",0,0.16,0,236.16,1.15
"8932",0.00326174496644295,0.0486577181208054,"bare",0,0.16,0,236.12,1.15
"8933",0.00330201342281879,0.0486577181208054,"bare",0,0.16,0,236.07,1.15
"8934",0.00334228187919463,0.0486577181208054,"bare",0,0.16,0,236.02,1.15
"8935",0.00338255033557047,0.0486577181208054,"bare",0,0.16,0,235.97,1.15
"8936",0.00342281879194631,0.0486577181208054,"bare",0,0.16,0,235.93,1.15
"8937",0.00346308724832215,0.0486577181208054,"bare",0,0.16,0,235.88,1.15
"8938",0.00350335570469799,0.0486577181208054,"bare",0,0.16,0,235.83,1.15
"8939",0.00354362416107383,0.0486577181208054,"bare",0,0.16,0,235.79,1.15
"8940",0.00358389261744966,0.0486577181208054,"bare",0,0.16,0,235.74,1.15
"8941",0.0036241610738255,0.0486577181208054,"bare",0,0.16,0,235.69,1.15
"8942",0.00366442953020134,0.0486577181208054,"bare",0,0.16,0,235.65,1.15
"8943",0.00370469798657718,0.0486577181208054,"bare",0,0.16,0,235.6,1.15
"8944",0.00374496644295302,0.0486577181208054,"bare",0,0.16,0,235.55,1.15
"8945",0.00378523489932886,0.0486577181208054,"bare",0,0.16,0,235.51,1.15
"8946",0.0038255033557047,0.0486577181208054,"bare",0,0.16,0,235.46,1.15
"8947",0.00386577181208054,0.0486577181208054,"bare",0,0.16,0,235.41,1.15
"8948",0.00390604026845638,0.0486577181208054,"bare",0,0.16,0,235.37,1.15
"8949",0.00394630872483222,0.0486577181208054,"bare",0,0.16,0,235.32,1.15
"8950",0.00398657718120805,0.0486577181208054,"bare",0,0.16,0,235.27,1.15
"8951",0.00402684563758389,0.0486577181208054,"bare",0,0.16,0,235.23,1.15
"8952",0.00406711409395973,0.0486577181208054,"bare",0,0.16,0,235.18,1.15
"8953",0.00410738255033557,0.0486577181208054,"bare",0,0.16,0,235.13,1.15
"8954",0.00414765100671141,0.0486577181208054,"bare",0,0.16,0,235.09,1.15
"8955",0.00418791946308725,0.0486577181208054,"bare",0,0.16,0,235.04,1.15
"8956",0.00422818791946309,0.0486577181208054,"bare",0,0.16,0,234.99,1.15
"8957",0.00426845637583893,0.0486577181208054,"bare",0,0.16,0,234.95,1.15
"8958",0.00430872483221477,0.0486577181208054,"bare",0,0.16,0,234.9,1.15
"8959",0.0043489932885906,0.0486577181208054,"bare",0,0.16,0,234.85,1.15
"8960",0.00438926174496644,0.0486577181208054,"bare",0,0.16,0,234.81,1.15
"8961",0.00442953020134228,0.0486577181208054,"bare",0,0.16,0,234.76,1.15
"8962",0.00446979865771812,0.0486577181208054,"bare",0,0.16,0,234.71,1.15
"8963",0.00451006711409396,0.0486577181208054,"bare",0,0.16,0,234.67,1.15
"8964",0.0045503355704698,0.0486577181208054,"bare",0,0.16,0,234.62,1.15
"8965",0.00459060402684564,0.0486577181208054,"bare",0,0.16,0,234.57,1.15
"8966",0.00463087248322148,0.0486577181208054,"bare",0,0.16,0,234.53,1.15
"8967",0.00467114093959732,0.0486577181208054,"bare",0,0.16,0,234.48,1.15
"8968",0.00471140939597316,0.0486577181208054,"bare",0,0.16,0,234.43,1.15
"8969",0.00475167785234899,0.0486577181208054,"bare",0,0.16,0,234.39,1.15
"8970",0.00479194630872483,0.0486577181208054,"bare",0,0.16,0,234.34,1.15
"8971",0.00483221476510067,0.0486577181208054,"bare",0,0.16,0,234.3,1.15
"8972",0.00487248322147651,0.0486577181208054,"bare",0,0.16,0,234.25,1.15
"8973",0.00491275167785235,0.0486577181208054,"bare",0,0.16,0,234.2,1.15
"8974",0.00495302013422819,0.0486577181208054,"bare",0,0.16,0,234.16,1.15
"8975",0.00499328859060403,0.0486577181208054,"bare",0,0.16,0,234.11,1.15
"8976",0.00503355704697987,0.0486577181208054,"bare",0,0.16,0,234.06,1.15
"8977",0.0050738255033557,0.0486577181208054,"bare",0,0.16,0,234.02,1.15
"8978",0.00511409395973154,0.0486577181208054,"bare",0,0.16,0,233.97,1.15
"8979",0.00515436241610738,0.0486577181208054,"bare",0,0.16,0,233.93,1.15
"8980",0.00519463087248322,0.0486577181208054,"bare",0,0.16,0,233.88,1.15
"8981",0.00523489932885906,0.0486577181208054,"bare",0,0.16,0,233.83,1.15
"8982",0.0052751677852349,0.0486577181208054,"bare",0,0.16,0,233.79,1.15
"8983",0.00531543624161074,0.0486577181208054,"bare",0,0.16,0,233.74,1.15
"8984",0.00535570469798658,0.0486577181208054,"bare",0,0.16,0,233.69,1.15
"8985",0.00539597315436242,0.0486577181208054,"bare",0,0.16,0,233.65,1.15
"8986",0.00543624161073826,0.0486577181208054,"bare",0,0.16,0,233.6,1.15
"8987",0.00547651006711409,0.0486577181208054,"bare",0,0.16,0,233.56,1.15
"8988",0.00551677852348993,0.0486577181208054,"bare",0,0.16,0,233.51,1.15
"8989",0.00555704697986577,0.0486577181208054,"bare",0,0.16,0,233.46,1.15
"8990",0.00559731543624161,0.0486577181208054,"bare",0,0.16,0,233.42,1.15
"8991",0.00563758389261745,0.0486577181208054,"bare",0,0.16,0,233.37,1.15
"8992",0.00567785234899329,0.0486577181208054,"bare",0,0.16,0,233.33,1.15
"8993",0.00571812080536913,0.0486577181208054,"bare",0,0.16,0,233.28,1.15
"8994",0.00575838926174497,0.0486577181208054,"bare",0,0.16,0,233.23,1.15
"8995",0.00579865771812081,0.0486577181208054,"bare",0,0.16,0,233.19,1.15
"8996",0.00583892617449664,0.0486577181208054,"bare",0,0.16,0,233.14,1.15
"8997",0.00587919463087248,0.0486577181208054,"bare",0,0.16,0,233.1,1.15
"8998",0.00591946308724832,0.0486577181208054,"bare",0,0.16,0,233.05,1.15
"8999",0.00595973154362416,0.0486577181208054,"bare",0,0.16,0,233.01,1.15
"9000",0.006,0.0486577181208054,"bare",0,0.16,0,232.96,1.15
"9001",0,0.0492281879194631,"seagrass",1019.89,0.88,8.42,13816.44,0.02
"9002",4.02684563758389e-05,0.0492281879194631,"seagrass",901.61,0.88,7.49,12402.63,0.02
"9003",8.05369127516779e-05,0.0492281879194631,"seagrass",807.01,0.87,6.75,11268.8,0.02
"9004",0.000120805369127517,0.0492281879194631,"seagrass",729.64,0.86,6.14,10338.77,0.02
"9005",0.000161073825503356,0.0492281879194631,"seagrass",665.2,0.85,5.63,9561.71,0.02
"9006",0.000201342281879195,0.0492281879194631,"seagrass",610.71,0.84,5.2,8902.41,0.02
"9007",0.000241610738255034,0.0492281879194631,"seagrass",564.04,0.83,4.83,8335.71,0.02
"9008",0.000281879194630873,0.0492281879194631,"seagrass",523.62,0.82,4.51,7843.15,0.02
"9009",0.000322147651006711,0.0492281879194631,"seagrass",488.29,0.81,4.23,7410.87,0.02
"9010",0.00036241610738255,0.0492281879194631,"seagrass",457.14,0.81,3.98,7028.28,0.02
"9011",0.000402684563758389,0.0492281879194631,"seagrass",429.48,0.8,3.76,6687.11,0.02
"9012",0.000442953020134228,0.0492281879194631,"seagrass",404.76,0.79,3.56,6380.87,0.02
"9013",0.000483221476510067,0.0492281879194631,"seagrass",382.54,0.78,3.38,6104.34,0.03
"9014",0.000523489932885906,0.0492281879194631,"seagrass",362.46,0.77,3.22,5853.3,0.03
"9015",0.000563758389261745,0.0492281879194631,"seagrass",344.22,0.77,3.08,5624.29,0.03
"9016",0.000604026845637584,0.0492281879194631,"seagrass",327.59,0.76,2.94,5414.46,0.03
"9017",0.000644295302013423,0.0492281879194631,"seagrass",312.37,0.75,2.82,5221.42,0.03
"9018",0.000684563758389262,0.0492281879194631,"seagrass",298.38,0.74,2.71,5043.18,0.03
"9019",0.000724832214765101,0.0492281879194631,"seagrass",285.48,0.74,2.6,4878.03,0.03
"9020",0.00076510067114094,0.0492281879194631,"seagrass",273.56,0.73,2.51,4724.54,0.03
"9021",0.000805369127516779,0.0492281879194631,"seagrass",262.5,0.72,2.42,4581.47,0.03
"9022",0.000845637583892618,0.0492281879194631,"seagrass",252.21,0.71,2.33,4447.75,0.03
"9023",0.000885906040268456,0.0492281879194631,"seagrass",242.63,0.71,2.25,4322.45,0.04
"9024",0.000926174496644295,0.0492281879194631,"seagrass",233.67,0.7,2.18,4204.77,0.04
"9025",0.000966442953020134,0.0492281879194631,"seagrass",225.29,0.69,2.11,4093.99,0.04
"9026",0.00100671140939597,0.0492281879194631,"seagrass",217.42,0.69,2.05,3989.5,0.04
"9027",0.00104697986577181,0.0492281879194631,"seagrass",210.02,0.68,1.99,3890.74,0.04
"9028",0.00108724832214765,0.0492281879194631,"seagrass",203.06,0.67,1.93,3797.23,0.04
"9029",0.00112751677852349,0.0492281879194631,"seagrass",196.49,0.67,1.88,3708.54,0.04
"9030",0.00116778523489933,0.0492281879194631,"seagrass",190.28,0.66,1.83,3624.27,0.05
"9031",0.00120805369127517,0.0492281879194631,"seagrass",184.4,0.66,1.78,3544.07,0.05
"9032",0.00124832214765101,0.0492281879194631,"seagrass",178.83,0.65,1.73,3467.64,0.05
"9033",0.00128859060402685,0.0492281879194631,"seagrass",173.54,0.64,1.69,3394.7,0.05
"9034",0.00132885906040268,0.0492281879194631,"seagrass",168.51,0.64,1.65,3324.98,0.05
"9035",0.00136912751677852,0.0492281879194631,"seagrass",163.73,0.63,1.61,3258.26,0.05
"9036",0.00140939597315436,0.0492281879194631,"seagrass",159.17,0.63,1.57,3194.32,0.06
"9037",0.0014496644295302,0.0492281879194631,"seagrass",154.82,0.62,1.54,3132.98,0.06
"9038",0.00148993288590604,0.0492281879194631,"seagrass",150.67,0.62,1.5,3074.06,0.06
"9039",0.00153020134228188,0.0492281879194631,"seagrass",146.69,0.61,1.47,3017.4,0.06
"9040",0.00157046979865772,0.0492281879194631,"bistable",142.89,0.61,1.44,2962.84,0.06
"9041",0.00161073825503356,0.0492281879194631,"bistable",139.24,0.6,1.41,2910.26,0.07
"9042",0.0016510067114094,0.0492281879194631,"bistable",135.74,0.6,1.38,2859.52,0.07
"9043",0.00169127516778524,0.0492281879194631,"bistable",132.37,0.59,1.35,2810.51,0.07
"9044",0.00173154362416107,0.0492281879194631,"bistable",129.14,0.58,1.32,2763.11,0.07
"9045",0.00177181208053691,0.0492281879194631,"bistable",126.03,0.58,1.29,2717.24,0.07
"9046",0.00181208053691275,0.0492281879194631,"bistable",123.03,0.58,1.27,2672.79,0.08
"9047",0.00185234899328859,0.0492281879194631,"bistable",120.13,0.57,1.25,2629.67,0.08
"9048",0.00189261744966443,0.0492281879194631,"bistable",117.33,0.57,1.22,2587.79,0.08
"9049",0.00193288590604027,0.0492281879194631,"bistable",114.63,0.56,1.2,2547.09,0.09
"9050",0.00197315436241611,0.0492281879194631,"bistable",112.02,0.56,1.18,2507.48,0.09
"9051",0.00201342281879195,0.0492281879194631,"bistable",109.48,0.55,1.15,2468.89,0.09
"9052",0.00205369127516779,0.0492281879194631,"bistable",107.02,0.55,1.13,2431.25,0.1
"9053",0.00209395973154362,0.0492281879194631,"bistable",104.64,0.54,1.11,2394.49,0.1
"9054",0.00213422818791946,0.0492281879194631,"bistable",102.31,0.54,1.09,2358.55,0.1
"9055",0.0021744966442953,0.0492281879194631,"bistable",100.05,0.53,1.07,2323.36,0.11
"9056",0.00221476510067114,0.0492281879194631,"bistable",97.85,0.53,1.06,2288.86,0.11
"9057",0.00225503355704698,0.0492281879194631,"bistable",95.7,0.52,1.04,2254.99,0.12
"9058",0.00229530201342282,0.0492281879194631,"bistable",93.59,0.52,1.02,2221.68,0.12
"9059",0.00233557046979866,0.0492281879194631,"bistable",91.53,0.52,1,2188.87,0.13
"9060",0.0023758389261745,0.0492281879194631,"bistable",89.51,0.51,0.98,2156.48,0.13
"9061",0.00241610738255034,0.0492281879194631,"bistable",87.52,0.51,0.97,2124.46,0.14
"9062",0.00245637583892617,0.0492281879194631,"bistable",85.56,0.5,0.95,2092.71,0.14
"9063",0.00249664429530201,0.0492281879194631,"bistable",83.62,0.5,0.93,2061.17,0.15
"9064",0.00253691275167785,0.0492281879194631,"bistable",81.7,0.49,0.91,2029.73,0.16
"9065",0.00257718120805369,0.0492281879194631,"bistable",79.79,0.49,0.9,1998.3,0.16
"9066",0.00261744966442953,0.0492281879194631,"bistable",77.89,0.48,0.88,1966.75,0.17
"9067",0.00265771812080537,0.0492281879194631,"bistable",75.98,0.48,0.86,1934.96,0.18
"9068",0.00269798657718121,0.0492281879194631,"bistable",74.07,0.47,0.85,1902.75,0.19
"9069",0.00273825503355705,0.0492281879194631,"bistable",72.12,0.47,0.83,1869.91,0.2
"9070",0.00277852348993289,0.0492281879194631,"bistable",70.14,0.46,0.81,1836.19,0.22
"9071",0.00281879194630873,0.0492281879194631,"bistable",68.11,0.46,0.79,1801.22,0.23
"9072",0.00285906040268456,0.0492281879194631,"bistable",65.98,0.45,0.77,1764.53,0.24
"9073",0.0028993288590604,0.0492281879194631,"bistable",63.74,0.45,0.75,1725.41,0.26
"9074",0.00293959731543624,0.0492281879194631,"bistable",61.32,0.44,0.73,1682.72,0.29
"9075",0.00297986577181208,0.0492281879194631,"bistable",58.61,0.43,0.71,1634.5,0.31
"9076",0.00302013422818792,0.0492281879194631,"bistable",55.4,0.42,0.68,1576.57,0.35
"9077",0.00306040268456376,0.0492281879194631,"bistable",51.02,0.41,0.63,1495.98,0.4
"9078",0.0031006711409396,0.0492281879194631,"bare",0,0.16,0,236.3,1.15
"9079",0.00314093959731544,0.0492281879194631,"bare",0,0.16,0,236.26,1.15
"9080",0.00318120805369128,0.0492281879194631,"bare",0,0.16,0,236.21,1.15
"9081",0.00322147651006711,0.0492281879194631,"bare",0,0.16,0,236.16,1.15
"9082",0.00326174496644295,0.0492281879194631,"bare",0,0.16,0,236.12,1.15
"9083",0.00330201342281879,0.0492281879194631,"bare",0,0.16,0,236.07,1.15
"9084",0.00334228187919463,0.0492281879194631,"bare",0,0.16,0,236.02,1.15
"9085",0.00338255033557047,0.0492281879194631,"bare",0,0.16,0,235.97,1.15
"9086",0.00342281879194631,0.0492281879194631,"bare",0,0.16,0,235.93,1.15
"9087",0.00346308724832215,0.0492281879194631,"bare",0,0.16,0,235.88,1.15
"9088",0.00350335570469799,0.0492281879194631,"bare",0,0.16,0,235.83,1.15
"9089",0.00354362416107383,0.0492281879194631,"bare",0,0.16,0,235.79,1.15
"9090",0.00358389261744966,0.0492281879194631,"bare",0,0.16,0,235.74,1.15
"9091",0.0036241610738255,0.0492281879194631,"bare",0,0.16,0,235.69,1.15
"9092",0.00366442953020134,0.0492281879194631,"bare",0,0.16,0,235.65,1.15
"9093",0.00370469798657718,0.0492281879194631,"bare",0,0.16,0,235.6,1.15
"9094",0.00374496644295302,0.0492281879194631,"bare",0,0.16,0,235.55,1.15
"9095",0.00378523489932886,0.0492281879194631,"bare",0,0.16,0,235.51,1.15
"9096",0.0038255033557047,0.0492281879194631,"bare",0,0.16,0,235.46,1.15
"9097",0.00386577181208054,0.0492281879194631,"bare",0,0.16,0,235.41,1.15
"9098",0.00390604026845638,0.0492281879194631,"bare",0,0.16,0,235.37,1.15
"9099",0.00394630872483222,0.0492281879194631,"bare",0,0.16,0,235.32,1.15
"9100",0.00398657718120805,0.0492281879194631,"bare",0,0.16,0,235.27,1.15
"9101",0.00402684563758389,0.0492281879194631,"bare",0,0.16,0,235.23,1.15
"9102",0.00406711409395973,0.0492281879194631,"bare",0,0.16,0,235.18,1.15
"9103",0.00410738255033557,0.0492281879194631,"bare",0,0.16,0,235.13,1.15
"9104",0.00414765100671141,0.0492281879194631,"bare",0,0.16,0,235.09,1.15
"9105",0.00418791946308725,0.0492281879194631,"bare",0,0.16,0,235.04,1.15
"9106",0.00422818791946309,0.0492281879194631,"bare",0,0.16,0,234.99,1.15
"9107",0.00426845637583893,0.0492281879194631,"bare",0,0.16,0,234.95,1.15
"9108",0.00430872483221477,0.0492281879194631,"bare",0,0.16,0,234.9,1.15
"9109",0.0043489932885906,0.0492281879194631,"bare",0,0.16,0,234.85,1.15
"9110",0.00438926174496644,0.0492281879194631,"bare",0,0.16,0,234.81,1.15
"9111",0.00442953020134228,0.0492281879194631,"bare",0,0.16,0,234.76,1.15
"9112",0.00446979865771812,0.0492281879194631,"bare",0,0.16,0,234.71,1.15
"9113",0.00451006711409396,0.0492281879194631,"bare",0,0.16,0,234.67,1.15
"9114",0.0045503355704698,0.0492281879194631,"bare",0,0.16,0,234.62,1.15
"9115",0.00459060402684564,0.0492281879194631,"bare",0,0.16,0,234.57,1.15
"9116",0.00463087248322148,0.0492281879194631,"bare",0,0.16,0,234.53,1.15
"9117",0.00467114093959732,0.0492281879194631,"bare",0,0.16,0,234.48,1.15
"9118",0.00471140939597316,0.0492281879194631,"bare",0,0.16,0,234.43,1.15
"9119",0.00475167785234899,0.0492281879194631,"bare",0,0.16,0,234.39,1.15
"9120",0.00479194630872483,0.0492281879194631,"bare",0,0.16,0,234.34,1.15
"9121",0.00483221476510067,0.0492281879194631,"bare",0,0.16,0,234.3,1.15
"9122",0.00487248322147651,0.0492281879194631,"bare",0,0.16,0,234.25,1.15
"9123",0.00491275167785235,0.0492281879194631,"bare",0,0.16,0,234.2,1.15
"9124",0.00495302013422819,0.0492281879194631,"bare",0,0.16,0,234.16,1.15
"9125",0.00499328859060403,0.0492281879194631,"bare",0,0.16,0,234.11,1.15
"9126",0.00503355704697987,0.0492281879194631,"bare",0,0.16,0,234.06,1.15
"9127",0.0050738255033557,0.0492281879194631,"bare",0,0.16,0,234.02,1.15
"9128",0.00511409395973154,0.0492281879194631,"bare",0,0.16,0,233.97,1.15
"9129",0.00515436241610738,0.0492281879194631,"bare",0,0.16,0,233.93,1.15
"9130",0.00519463087248322,0.0492281879194631,"bare",0,0.16,0,233.88,1.15
"9131",0.00523489932885906,0.0492281879194631,"bare",0,0.16,0,233.83,1.15
"9132",0.0052751677852349,0.0492281879194631,"bare",0,0.16,0,233.79,1.15
"9133",0.00531543624161074,0.0492281879194631,"bare",0,0.16,0,233.74,1.15
"9134",0.00535570469798658,0.0492281879194631,"bare",0,0.16,0,233.69,1.15
"9135",0.00539597315436242,0.0492281879194631,"bare",0,0.16,0,233.65,1.15
"9136",0.00543624161073826,0.0492281879194631,"bare",0,0.16,0,233.6,1.15
"9137",0.00547651006711409,0.0492281879194631,"bare",0,0.16,0,233.56,1.15
"9138",0.00551677852348993,0.0492281879194631,"bare",0,0.16,0,233.51,1.15
"9139",0.00555704697986577,0.0492281879194631,"bare",0,0.16,0,233.46,1.15
"9140",0.00559731543624161,0.0492281879194631,"bare",0,0.16,0,233.42,1.15
"9141",0.00563758389261745,0.0492281879194631,"bare",0,0.16,0,233.37,1.15
"9142",0.00567785234899329,0.0492281879194631,"bare",0,0.16,0,233.33,1.15
"9143",0.00571812080536913,0.0492281879194631,"bare",0,0.16,0,233.28,1.15
"9144",0.00575838926174497,0.0492281879194631,"bare",0,0.16,0,233.23,1.15
"9145",0.00579865771812081,0.0492281879194631,"bare",0,0.16,0,233.19,1.15
"9146",0.00583892617449664,0.0492281879194631,"bare",0,0.16,0,233.14,1.15
"9147",0.00587919463087248,0.0492281879194631,"bare",0,0.16,0,233.1,1.15
"9148",0.00591946308724832,0.0492281879194631,"bare",0,0.16,0,233.05,1.15
"9149",0.00595973154362416,0.0492281879194631,"bare",0,0.16,0,233.01,1.15
"9150",0.006,0.0492281879194631,"bare",0,0.16,0,232.96,1.15
"9151",0,0.0497986577181208,"seagrass",1019.78,0.88,8.42,13815.08,0.02
"9152",4.02684563758389e-05,0.0497986577181208,"seagrass",901.51,0.88,7.49,12401.36,0.02
"9153",8.05369127516779e-05,0.0497986577181208,"seagrass",806.91,0.87,6.75,11267.59,0.02
"9154",0.000120805369127517,0.0497986577181208,"seagrass",729.55,0.86,6.14,10337.61,0.02
"9155",0.000161073825503356,0.0497986577181208,"seagrass",665.11,0.85,5.63,9560.6,0.02
"9156",0.000201342281879195,0.0497986577181208,"seagrass",610.62,0.84,5.2,8901.34,0.02
"9157",0.000241610738255034,0.0497986577181208,"seagrass",563.95,0.83,4.83,8334.67,0.02
"9158",0.000281879194630873,0.0497986577181208,"seagrass",523.54,0.82,4.51,7842.13,0.02
"9159",0.000322147651006711,0.0497986577181208,"seagrass",488.2,0.81,4.23,7409.87,0.02
"9160",0.00036241610738255,0.0497986577181208,"seagrass",457.06,0.81,3.98,7027.29,0.02
"9161",0.000402684563758389,0.0497986577181208,"seagrass",429.4,0.8,3.76,6686.14,0.02
"9162",0.000442953020134228,0.0497986577181208,"seagrass",404.69,0.79,3.56,6379.91,0.02
"9163",0.000483221476510067,0.0497986577181208,"seagrass",382.46,0.78,3.38,6103.39,0.03
"9164",0.000523489932885906,0.0497986577181208,"seagrass",362.38,0.77,3.22,5852.35,0.03
"9165",0.000563758389261745,0.0497986577181208,"seagrass",344.15,0.77,3.07,5623.34,0.03
"9166",0.000604026845637584,0.0497986577181208,"seagrass",327.52,0.76,2.94,5413.51,0.03
"9167",0.000644295302013423,0.0497986577181208,"seagrass",312.29,0.75,2.82,5220.47,0.03
"9168",0.000684563758389262,0.0497986577181208,"seagrass",298.3,0.74,2.71,5042.23,0.03
"9169",0.000724832214765101,0.0497986577181208,"seagrass",285.41,0.74,2.6,4877.08,0.03
"9170",0.00076510067114094,0.0497986577181208,"seagrass",273.48,0.73,2.5,4723.59,0.03
"9171",0.000805369127516779,0.0497986577181208,"seagrass",262.42,0.72,2.42,4580.51,0.03
"9172",0.000845637583892618,0.0497986577181208,"seagrass",252.14,0.71,2.33,4446.79,0.04
"9173",0.000885906040268456,0.0497986577181208,"seagrass",242.55,0.71,2.25,4321.48,0.04
"9174",0.000926174496644295,0.0497986577181208,"seagrass",233.6,0.7,2.18,4203.79,0.04
"9175",0.000966442953020134,0.0497986577181208,"seagrass",225.21,0.69,2.11,4093.01,0.04
"9176",0.00100671140939597,0.0497986577181208,"seagrass",217.34,0.69,2.05,3988.5,0.04
"9177",0.00104697986577181,0.0497986577181208,"seagrass",209.95,0.68,1.99,3889.74,0.04
"9178",0.00108724832214765,0.0497986577181208,"seagrass",202.98,0.67,1.93,3796.22,0.04
"9179",0.00112751677852349,0.0497986577181208,"seagrass",196.41,0.67,1.88,3707.51,0.04
"9180",0.00116778523489933,0.0497986577181208,"seagrass",190.2,0.66,1.83,3623.22,0.05
"9181",0.00120805369127517,0.0497986577181208,"seagrass",184.32,0.66,1.78,3543.01,0.05
"9182",0.00124832214765101,0.0497986577181208,"seagrass",178.75,0.65,1.73,3466.57,0.05
"9183",0.00128859060402685,0.0497986577181208,"seagrass",173.46,0.64,1.69,3393.61,0.05
"9184",0.00132885906040268,0.0497986577181208,"seagrass",168.43,0.64,1.65,3323.88,0.05
"9185",0.00136912751677852,0.0497986577181208,"seagrass",163.65,0.63,1.61,3257.14,0.05
"9186",0.00140939597315436,0.0497986577181208,"seagrass",159.09,0.63,1.57,3193.19,0.06
"9187",0.0014496644295302,0.0497986577181208,"seagrass",154.74,0.62,1.53,3131.83,0.06
"9188",0.00148993288590604,0.0497986577181208,"seagrass",150.58,0.62,1.5,3072.88,0.06
"9189",0.00153020134228188,0.0497986577181208,"bistable",146.61,0.61,1.47,3016.2,0.06
"9190",0.00157046979865772,0.0497986577181208,"bistable",142.8,0.61,1.44,2961.62,0.06
"9191",0.00161073825503356,0.0497986577181208,"bistable",139.15,0.6,1.4,2909.01,0.07
"9192",0.0016510067114094,0.0497986577181208,"bistable",135.65,0.59,1.38,2858.25,0.07
"9193",0.00169127516778524,0.0497986577181208,"bistable",132.28,0.59,1.35,2809.21,0.07
"9194",0.00173154362416107,0.0497986577181208,"bistable",129.05,0.58,1.32,2761.79,0.07
"9195",0.00177181208053691,0.0497986577181208,"bistable",125.93,0.58,1.29,2715.89,0.08
"9196",0.00181208053691275,0.0497986577181208,"bistable",122.93,0.57,1.27,2671.4,0.08
"9197",0.00185234899328859,0.0497986577181208,"bistable",120.03,0.57,1.24,2628.25,0.08
"9198",0.00189261744966443,0.0497986577181208,"bistable",117.24,0.57,1.22,2586.34,0.08
"9199",0.00193288590604027,0.0497986577181208,"bistable",114.53,0.56,1.2,2545.6,0.09
"9200",0.00197315436241611,0.0497986577181208,"bistable",111.91,0.56,1.18,2505.96,0.09
"9201",0.00201342281879195,0.0497986577181208,"bistable",109.38,0.55,1.15,2467.32,0.09
"9202",0.00205369127516779,0.0497986577181208,"bistable",106.92,0.55,1.13,2429.64,0.1
"9203",0.00209395973154362,0.0497986577181208,"bistable",104.53,0.54,1.11,2392.84,0.1
"9204",0.00213422818791946,0.0497986577181208,"bistable",102.2,0.54,1.09,2356.85,0.1
"9205",0.0021744966442953,0.0497986577181208,"bistable",99.94,0.53,1.07,2321.61,0.11
"9206",0.00221476510067114,0.0497986577181208,"bistable",97.73,0.53,1.05,2287.05,0.11
"9207",0.00225503355704698,0.0497986577181208,"bistable",95.58,0.52,1.04,2253.12,0.12
"9208",0.00229530201342282,0.0497986577181208,"bistable",93.47,0.52,1.02,2219.75,0.12
"9209",0.00233557046979866,0.0497986577181208,"bistable",91.4,0.51,1,2186.86,0.13
